complex_id,ligand_file,protein_file,pocket_file,affinity,measure,resolution,year
5nkc,data/raw/PDBbind_v2020_refined/refined-set/5nkc/5nkc_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5nkc/5nkc_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5nkc/5nkc_pocket.pdb,7.72,pKd,1.45,2017
5nki,data/raw/PDBbind_v2020_refined/refined-set/5nki/5nki_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5nki/5nki_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5nki/5nki_pocket.pdb,7.72,pKd,1.68,2017
5zg1,data/raw/PDBbind_v2020_refined/refined-set/5zg1/5zg1_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5zg1/5zg1_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5zg1/5zg1_pocket.pdb,7.72,pKd,1.32,2019
6mj4,data/raw/PDBbind_v2020_refined/refined-set/6mj4/6mj4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6mj4/6mj4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6mj4/6mj4_pocket.pdb,7.72,pKd,2.0,2019
6ugz,data/raw/PDBbind_v2020_refined/refined-set/6ugz/6ugz_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6ugz/6ugz_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6ugz/6ugz_pocket.pdb,7.72,pKd,1.31,2019
3ljg,data/raw/PDBbind_v2020_refined/refined-set/3ljg/3ljg_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3ljg/3ljg_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3ljg/3ljg_pocket.pdb,7.73,pKd,1.31,2010
5fdi,data/raw/PDBbind_v2020_refined/refined-set/5fdi/5fdi_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5fdi/5fdi_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5fdi/5fdi_pocket.pdb,7.73,pKd,1.85,2016
5hbs,data/raw/PDBbind_v2020_refined/refined-set/5hbs/5hbs_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5hbs/5hbs_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5hbs/5hbs_pocket.pdb,7.73,pKd,0.89,2016
5nyh,data/raw/PDBbind_v2020_refined/refined-set/5nyh/5nyh_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5nyh/5nyh_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5nyh/5nyh_pocket.pdb,7.73,pKd,1.65,2018
1f0s,data/raw/PDBbind_v2020_refined/refined-set/1f0s/1f0s_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1f0s/1f0s_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1f0s/1f0s_pocket.pdb,7.74,pKd,2.1,2000
1j36,data/raw/PDBbind_v2020_refined/refined-set/1j36/1j36_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1j36/1j36_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1j36/1j36_pocket.pdb,7.74,pKd,2.4,2003
1lee,data/raw/PDBbind_v2020_refined/refined-set/1lee/1lee_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1lee/1lee_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1lee/1lee_pocket.pdb,7.74,pKd,1.9,2002
1nfu,data/raw/PDBbind_v2020_refined/refined-set/1nfu/1nfu_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1nfu/1nfu_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1nfu/1nfu_pocket.pdb,7.74,pKd,2.05,2003
1qbo,data/raw/PDBbind_v2020_refined/refined-set/1qbo/1qbo_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1qbo/1qbo_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1qbo/1qbo_pocket.pdb,7.74,pKd,1.8,2000
1rd4,data/raw/PDBbind_v2020_refined/refined-set/1rd4/1rd4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1rd4/1rd4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1rd4/1rd4_pocket.pdb,7.74,pKd,2.4,2004
1sbg,data/raw/PDBbind_v2020_refined/refined-set/1sbg/1sbg_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1sbg/1sbg_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1sbg/1sbg_pocket.pdb,7.74,pKd,2.3,1994
1txr,data/raw/PDBbind_v2020_refined/refined-set/1txr/1txr_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1txr/1txr_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1txr/1txr_pocket.pdb,7.74,pKd,2.0,2004
1usn,data/raw/PDBbind_v2020_refined/refined-set/1usn/1usn_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1usn/1usn_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1usn/1usn_pocket.pdb,7.74,pKd,1.8,1998
2v59,data/raw/PDBbind_v2020_refined/refined-set/2v59/2v59_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2v59/2v59_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2v59/2v59_pocket.pdb,7.74,pKd,2.4,2009
3b7u,data/raw/PDBbind_v2020_refined/refined-set/3b7u/3b7u_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3b7u/3b7u_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3b7u/3b7u_pocket.pdb,7.74,pKd,1.9,2008
3nb5,data/raw/PDBbind_v2020_refined/refined-set/3nb5/3nb5_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3nb5/3nb5_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3nb5/3nb5_pocket.pdb,7.74,pKd,1.8,2011
3tvc,data/raw/PDBbind_v2020_refined/refined-set/3tvc/3tvc_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3tvc/3tvc_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3tvc/3tvc_pocket.pdb,7.74,pKd,2.43,2012
4auj,data/raw/PDBbind_v2020_refined/refined-set/4auj/4auj_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4auj/4auj_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4auj/4auj_pocket.pdb,7.74,pKd,1.53,2013
4i71,data/raw/PDBbind_v2020_refined/refined-set/4i71/4i71_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4i71/4i71_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4i71/4i71_pocket.pdb,7.74,pKd,1.28,2013
4j22,data/raw/PDBbind_v2020_refined/refined-set/4j22/4j22_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4j22/4j22_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4j22/4j22_pocket.pdb,7.74,pKd,2.12,2013
4pp5,data/raw/PDBbind_v2020_refined/refined-set/4pp5/4pp5_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4pp5/4pp5_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4pp5/4pp5_pocket.pdb,7.74,pKd,2.0,2014
5j2x,data/raw/PDBbind_v2020_refined/refined-set/5j2x/5j2x_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5j2x/5j2x_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5j2x/5j2x_pocket.pdb,7.74,pKd,1.22,2017
6qas,data/raw/PDBbind_v2020_refined/refined-set/6qas/6qas_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6qas/6qas_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6qas/6qas_pocket.pdb,7.74,pKd,1.75,2019
4x50,data/raw/PDBbind_v2020_refined/refined-set/4x50/4x50_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4x50/4x50_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4x50/4x50_pocket.pdb,7.75,pKd,2.0,2015
2ccc,data/raw/PDBbind_v2020_refined/refined-set/2ccc/2ccc_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2ccc/2ccc_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2ccc/2ccc_pocket.pdb,7.76,pKd,1.7,2006
4hwp,data/raw/PDBbind_v2020_refined/refined-set/4hwp/4hwp_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4hwp/4hwp_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4hwp/4hwp_pocket.pdb,7.76,pKd,1.81,2013
4z2b,data/raw/PDBbind_v2020_refined/refined-set/4z2b/4z2b_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4z2b/4z2b_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4z2b/4z2b_pocket.pdb,7.76,pKd,1.8,2015
6g35,data/raw/PDBbind_v2020_refined/refined-set/6g35/6g35_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6g35/6g35_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6g35/6g35_pocket.pdb,7.76,pKd,1.55,2018
1xh9,data/raw/PDBbind_v2020_refined/refined-set/1xh9/1xh9_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1xh9/1xh9_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1xh9/1xh9_pocket.pdb,7.77,pKd,1.64,2005
2jh6,data/raw/PDBbind_v2020_refined/refined-set/2jh6/2jh6_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2jh6/2jh6_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2jh6/2jh6_pocket.pdb,7.77,pKd,2.21,2007
2qm9,data/raw/PDBbind_v2020_refined/refined-set/2qm9/2qm9_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2qm9/2qm9_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2qm9/2qm9_pocket.pdb,7.77,pKd,2.31,2007
3cyw,data/raw/PDBbind_v2020_refined/refined-set/3cyw/3cyw_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3cyw/3cyw_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3cyw/3cyw_pocket.pdb,7.77,pKd,1.4,2008
3dsz,data/raw/PDBbind_v2020_refined/refined-set/3dsz/3dsz_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3dsz/3dsz_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3dsz/3dsz_pocket.pdb,7.77,pKd,2.0,2009
3gm0,data/raw/PDBbind_v2020_refined/refined-set/3gm0/3gm0_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3gm0/3gm0_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3gm0/3gm0_pocket.pdb,7.77,pKd,2.4,2009
3mi2,data/raw/PDBbind_v2020_refined/refined-set/3mi2/3mi2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3mi2/3mi2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3mi2/3mi2_pocket.pdb,7.77,pKd,1.2,2010
3tzm,data/raw/PDBbind_v2020_refined/refined-set/3tzm/3tzm_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3tzm/3tzm_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3tzm/3tzm_pocket.pdb,7.77,pKd,1.7,2012
3uw4,data/raw/PDBbind_v2020_refined/refined-set/3uw4/3uw4_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3uw4/3uw4_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3uw4/3uw4_pocket.pdb,7.77,pKd,1.79,2012
4gzt,data/raw/PDBbind_v2020_refined/refined-set/4gzt/4gzt_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4gzt/4gzt_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4gzt/4gzt_pocket.pdb,7.77,pKd,2.19,2012
4lov,data/raw/PDBbind_v2020_refined/refined-set/4lov/4lov_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4lov/4lov_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4lov/4lov_pocket.pdb,7.77,pKd,1.5,2014
4rj8,data/raw/PDBbind_v2020_refined/refined-set/4rj8/4rj8_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4rj8/4rj8_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4rj8/4rj8_pocket.pdb,7.77,pKd,2.5,2014
4w9o,data/raw/PDBbind_v2020_refined/refined-set/4w9o/4w9o_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4w9o/4w9o_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4w9o/4w9o_pocket.pdb,7.77,pKd,1.27,2014
5cbm,data/raw/PDBbind_v2020_refined/refined-set/5cbm/5cbm_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5cbm/5cbm_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5cbm/5cbm_pocket.pdb,7.77,pKd,2.3,2015
5j6a,data/raw/PDBbind_v2020_refined/refined-set/5j6a/5j6a_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5j6a/5j6a_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5j6a/5j6a_pocket.pdb,7.77,pKd,2.05,2017
5j6n,data/raw/PDBbind_v2020_refined/refined-set/5j6n/5j6n_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5j6n/5j6n_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5j6n/5j6n_pocket.pdb,7.77,pKd,1.9,2017
5j9x,data/raw/PDBbind_v2020_refined/refined-set/5j9x/5j9x_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5j9x/5j9x_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5j9x/5j9x_pocket.pdb,7.77,pKd,1.8,2017
5mg2,data/raw/PDBbind_v2020_refined/refined-set/5mg2/5mg2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5mg2/5mg2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5mg2/5mg2_pocket.pdb,7.77,pKd,1.75,2017
5neb,data/raw/PDBbind_v2020_refined/refined-set/5neb/5neb_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5neb/5neb_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5neb/5neb_pocket.pdb,7.77,pKd,2.05,2017
6euw,data/raw/PDBbind_v2020_refined/refined-set/6euw/6euw_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6euw/6euw_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6euw/6euw_pocket.pdb,7.77,pKd,1.0,2017
6ql2,data/raw/PDBbind_v2020_refined/refined-set/6ql2/6ql2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6ql2/6ql2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6ql2/6ql2_pocket.pdb,7.77,pKd,1.3,2019
4kni,data/raw/PDBbind_v2020_refined/refined-set/4kni/4kni_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4kni/4kni_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4kni/4kni_pocket.pdb,7.78,pKd,1.8,2013
4knn,data/raw/PDBbind_v2020_refined/refined-set/4knn/4knn_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4knn/4knn_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4knn/4knn_pocket.pdb,7.78,pKd,1.4,2013
5n25,data/raw/PDBbind_v2020_refined/refined-set/5n25/5n25_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5n25/5n25_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5n25/5n25_pocket.pdb,7.78,pKd,1.4,2017
5ueu,data/raw/PDBbind_v2020_refined/refined-set/5ueu/5ueu_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5ueu/5ueu_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5ueu/5ueu_pocket.pdb,7.78,pKd,2.26,2017
2zwz,data/raw/PDBbind_v2020_refined/refined-set/2zwz/2zwz_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2zwz/2zwz_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2zwz/2zwz_pocket.pdb,7.79,pKd,2.36,2009
6g36,data/raw/PDBbind_v2020_refined/refined-set/6g36/6g36_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6g36/6g36_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6g36/6g36_pocket.pdb,7.79,pKd,1.46,2018
1u1b,data/raw/PDBbind_v2020_refined/refined-set/1u1b/1u1b_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1u1b/1u1b_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1u1b/1u1b_pocket.pdb,7.8,pKd,2.0,2005
1v48,data/raw/PDBbind_v2020_refined/refined-set/1v48/1v48_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1v48/1v48_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1v48/1v48_pocket.pdb,7.8,pKd,2.2,2004
1x8t,data/raw/PDBbind_v2020_refined/refined-set/1x8t/1x8t_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1x8t/1x8t_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1x8t/1x8t_pocket.pdb,7.8,pKd,1.9,2005
2i19,data/raw/PDBbind_v2020_refined/refined-set/2i19/2i19_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2i19/2i19_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2i19/2i19_pocket.pdb,7.8,pKd,2.28,2006
2ra0,data/raw/PDBbind_v2020_refined/refined-set/2ra0/2ra0_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2ra0/2ra0_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2ra0/2ra0_pocket.pdb,7.8,pKd,2.3,2008
2wl0,data/raw/PDBbind_v2020_refined/refined-set/2wl0/2wl0_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2wl0/2wl0_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2wl0/2wl0_pocket.pdb,7.8,pKd,1.9,2009
3agl,data/raw/PDBbind_v2020_refined/refined-set/3agl/3agl_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3agl/3agl_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3agl/3agl_pocket.pdb,7.8,pKd,2.1,2010
3czv,data/raw/PDBbind_v2020_refined/refined-set/3czv/3czv_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3czv/3czv_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3czv/3czv_pocket.pdb,7.8,pKd,2.0,2008
3qgy,data/raw/PDBbind_v2020_refined/refined-set/3qgy/3qgy_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3qgy/3qgy_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3qgy/3qgy_pocket.pdb,7.8,pKd,2.1,2011
3ryj,data/raw/PDBbind_v2020_refined/refined-set/3ryj/3ryj_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3ryj/3ryj_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3ryj/3ryj_pocket.pdb,7.8,pKd,1.39,2011
4j3l,data/raw/PDBbind_v2020_refined/refined-set/4j3l/4j3l_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4j3l/4j3l_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4j3l/4j3l_pocket.pdb,7.8,pKd,2.09,2013
4n6z,data/raw/PDBbind_v2020_refined/refined-set/4n6z/4n6z_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4n6z/4n6z_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4n6z/4n6z_pocket.pdb,7.8,pKd,2.2,2013
4pg9,data/raw/PDBbind_v2020_refined/refined-set/4pg9/4pg9_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4pg9/4pg9_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4pg9/4pg9_pocket.pdb,7.8,pKd,2.4,2015
4qem,data/raw/PDBbind_v2020_refined/refined-set/4qem/4qem_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4qem/4qem_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4qem/4qem_pocket.pdb,7.8,pKd,1.2,2014
4qjw,data/raw/PDBbind_v2020_refined/refined-set/4qjw/4qjw_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4qjw/4qjw_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4qjw/4qjw_pocket.pdb,7.8,pKd,1.55,2015
4w9p,data/raw/PDBbind_v2020_refined/refined-set/4w9p/4w9p_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4w9p/4w9p_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4w9p/4w9p_pocket.pdb,7.8,pKd,1.5,2014
5hz6,data/raw/PDBbind_v2020_refined/refined-set/5hz6/5hz6_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5hz6/5hz6_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5hz6/5hz6_pocket.pdb,7.8,pKd,1.14,2016
5i3v,data/raw/PDBbind_v2020_refined/refined-set/5i3v/5i3v_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5i3v/5i3v_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5i3v/5i3v_pocket.pdb,7.8,pKd,1.62,2016
5l7g,data/raw/PDBbind_v2020_refined/refined-set/5l7g/5l7g_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5l7g/5l7g_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5l7g/5l7g_pocket.pdb,7.8,pKd,2.01,2016
5njz,data/raw/PDBbind_v2020_refined/refined-set/5njz/5njz_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5njz/5njz_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5njz/5njz_pocket.pdb,7.8,pKd,1.77,2017
6ej2,data/raw/PDBbind_v2020_refined/refined-set/6ej2/6ej2_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6ej2/6ej2_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6ej2/6ej2_pocket.pdb,7.8,pKd,1.46,2018
6i8m,data/raw/PDBbind_v2020_refined/refined-set/6i8m/6i8m_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6i8m/6i8m_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6i8m/6i8m_pocket.pdb,7.8,pKd,2.1,2019
6nfy,data/raw/PDBbind_v2020_refined/refined-set/6nfy/6nfy_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6nfy/6nfy_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6nfy/6nfy_pocket.pdb,7.8,pKd,2.17,2019
6nsv,data/raw/PDBbind_v2020_refined/refined-set/6nsv/6nsv_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/6nsv/6nsv_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/6nsv/6nsv_pocket.pdb,7.8,pKd,1.31,2019
4gr3,data/raw/PDBbind_v2020_refined/refined-set/4gr3/4gr3_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/4gr3/4gr3_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/4gr3/4gr3_pocket.pdb,7.81,pKd,1.49,2013
5eu1,data/raw/PDBbind_v2020_refined/refined-set/5eu1/5eu1_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/5eu1/5eu1_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/5eu1/5eu1_pocket.pdb,7.81,pKd,1.6,2016
1b6h,data/raw/PDBbind_v2020_refined/refined-set/1b6h/1b6h_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1b6h/1b6h_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1b6h/1b6h_pocket.pdb,7.82,pKd,1.8,1998
1nf8,data/raw/PDBbind_v2020_refined/refined-set/1nf8/1nf8_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1nf8/1nf8_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1nf8/1nf8_pocket.pdb,7.82,pKd,1.6,2003
1njs,data/raw/PDBbind_v2020_refined/refined-set/1njs/1njs_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1njs/1njs_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1njs/1njs_pocket.pdb,7.82,pKd,1.98,2003
1nvs,data/raw/PDBbind_v2020_refined/refined-set/1nvs/1nvs_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/1nvs/1nvs_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/1nvs/1nvs_pocket.pdb,7.82,pKd,1.8,2003
2cf9,data/raw/PDBbind_v2020_refined/refined-set/2cf9/2cf9_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2cf9/2cf9_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2cf9/2cf9_pocket.pdb,7.82,pKd,1.79,2006
2j34,data/raw/PDBbind_v2020_refined/refined-set/2j34/2j34_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2j34/2j34_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2j34/2j34_pocket.pdb,7.82,pKd,2.01,2006
2jg0,data/raw/PDBbind_v2020_refined/refined-set/2jg0/2jg0_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2jg0/2jg0_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2jg0/2jg0_pocket.pdb,7.82,pKd,1.5,2007
2o4n,data/raw/PDBbind_v2020_refined/refined-set/2o4n/2o4n_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2o4n/2o4n_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2o4n/2o4n_pocket.pdb,7.82,pKd,2.0,2006
2ptz,data/raw/PDBbind_v2020_refined/refined-set/2ptz/2ptz_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2ptz/2ptz_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2ptz/2ptz_pocket.pdb,7.82,pKd,1.65,2007
2xbx,data/raw/PDBbind_v2020_refined/refined-set/2xbx/2xbx_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2xbx/2xbx_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2xbx/2xbx_pocket.pdb,7.82,pKd,1.85,2010
2xjg,data/raw/PDBbind_v2020_refined/refined-set/2xjg/2xjg_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/2xjg/2xjg_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/2xjg/2xjg_pocket.pdb,7.82,pKd,2.25,2010
3gcp,data/raw/PDBbind_v2020_refined/refined-set/3gcp/3gcp_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3gcp/3gcp_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3gcp/3gcp_pocket.pdb,7.82,pKd,2.25,2009
3n2p,data/raw/PDBbind_v2020_refined/refined-set/3n2p/3n2p_ligand.sdf,data/raw/PDBbind_v2020_refined/refined-set/3n2p/3n2p_protein.pdb,data/raw/PDBbind_v2020_refined/refined-set/3n2p/3n2p_pocket.pdb,7.82,pKd,1.65,2011
